Incident ID,Year,Month,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive,Actor type,Actor name,Details,Verified,Source,ActorGroup
85,1999,9,AO,Angola,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 UN national staff killed when convoy attacked Sept 16.,Archived,Archived,Unknown
87,1999,10,BI,Burundi,Unknown,Unknown,Unknown,3,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,0,3,0,0,3,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,"1 UN national staff wounded, 2 internationals killed (1 Chilean, 1 Dutch) and others escaped unharmed during ambush of joint UN assessment team.",Archived,Archived,Unknown
88,1999,10,Unknown,Chechnya,Unknown,Unknown,Unknown,0,0,0,3,0,0,2,1,0,3,0,0,0,0,2,1,0,3,0,0,3,Aerial bombardment,Ambush,Road,Unknown,State: unknown,Not applicable,"2 RC national staff killed and 1 wounded in aerial bombardment of humanitarian convoy.
",Archived,Archived,State Actor
90,1999,10,SO,Somalia,Middle Shabelle,Jowhar,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Project site,Unknown,Unknown,Unknown,1 INGO national killed outside hospital in Jowhar. Gunman killed later.,Archived,Archived,Unknown
89,1999,10,TJ,Tajikistan,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Individual attack,Unknown,Unknown,Unknown,Unknown,1 INGO international staffer killed Oct 7.,Archived,Archived,Unknown
91,1999,11,KE,Kenya,Nairobi,Nairobi,Nairobi,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Individual attack,Home,Unknown,Unknown,Unknown,1 UN national staff security officer killed in his home in Nairobi.,Archived,Media,Unknown
93,1999,11,ID,Indonesia,Aceh,Banda Aceh,Banda Aceh,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,6,0,6,0,0,6,Bodily assault,Detention,Custody,Political,Unknown,Unknown,6 NGO national staff arrested and tortured in Aceh.,Archived,Archived,Unknown
92,1999,11,CO,Colombia,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,1 ICRC international (British) staff kidnapped Nov 10 and released unharmed Nov 14.,Archived,Archived,Unknown
96,2000,1,SO,Somalia,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,1 ICRC national staff shot and wounded when returning from a relief distribution.,Archived,Archived,Unknown
98,2000,1,SO,Somalia,Banadir,Banadir,Mogadishu (near),0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,1 INGO national staff killed during an ambush north of Mogadishu.,Archived,Archived,Unknown
100,2000,1,SO,Somalia,Lower Shabelle,Sablaale,Sablaale,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Raid,Office/compound,Unknown,Unknown,Unknown,2 INGO national staff killed in attack on office in Sablale.,Archived,Archived,Unknown
101,2000,1,SD,Sudan,Unknown,Unknown,Unknown,0,8,0,0,0,0,7,0,0,7,1,0,0,1,8,0,0,8,0,0,8,Unknown,Ambush,Road,Unknown,Unknown,Unknown,"8 INGO staff (7 national, 1 international) killed  in attack on vehicle.",Archived,Archived,Unknown
102,2000,1,AO,Angola,Huila,Quilengues,Quilengues,0,5,0,0,0,0,3,2,0,5,0,0,0,0,3,2,0,5,0,0,5,Unknown,Ambush,Road,Unknown,Unknown,Unknown,3 INGO national staff killed and 2 wounded in ambush near the town of Quilengues.,Archived,Archived,Unknown
97,2000,1,SD,Sudan,Unity,Unknown,Unknown,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,"2 INGO national staff were killed in an ambush by armed rebels in Al Wahdah State on Jan 8. They were on the road travelling from Bentiu to Mayom when the attack occurred. Reportedly, the team was heading to the Mayom to open a health center.",Archived,Archived,Unknown
95,2000,1,MZ,Mozambique,Maputo,Maputo City,Maputo,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,1 UN national staff shot and killed in Maputo on Jan 10.,Archived,Archived,Unknown
99,2000,1,SO,Somalia,Unknown,Unknown,Unknown,0,5,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,5,0,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,5 INGO national staff killed in attack on aid convoy on Jan 28.,Archived,Archived,Unknown
103,2000,2,ET,Ethiopia,Unknown,Unknown,Unknown,0,2,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2,0,0,2,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 INGO national staff killed and 1 international staff wounded when vehicle ambushed.,Archived,Archived,Unknown
104,2000,2,KE,Kenya,Nairobi,Nairobi,Nairobi,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,"1 IFI international (Netherlands) staff shot and killed in Nairobi, Feb 22.",Archived,Archived,Unknown
107,2000,3,SD,Sudan,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,1 INGO national staff killed in ambush.,Archived,Archived,Unknown
105,2000,3,RW,Rwanda,Kigali,Kigali,Kigali,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"1 UN international (Liberian) staff shot and killed by unknown assailant while sitting in their car in Kigali, March 4.",Archived,Archived,Unknown
106,2000,3,XK,Kosovo,Pristina,Pristina,Pristina,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,1 UN national staff shot and killed in Pristina March 8.,Archived,Archived,Unknown
109,2000,4,CD,DR Congo,Ituri,Bunia,Bunia,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,"2 INGO national staff hijacked in Bunia, Ituri by militia and forced to transport weapons. Led to organization's withdrawal from province.",Archived,Archived,Unknown
108,2000,4,CD,DR Congo,South Kivu,Uvira,Uvira,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,"1 INGO national staff shot and killed in Uvira, April 4.",Archived,Archived,Unknown
110,2000,4,SO,Somalia,Lower Shabelle,Baraawe,Barawa-Marka Road,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 INGO national staff killed and 1 wounded in ambush in Brava-Merka Roa on April 15.,Archived,Archived,Unknown
111,2000,5,AF,Afghanistan,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Unknown,Unknown,Incidental,State: unknown,Not applicable,1 UN national staff killed in bombardment,Archived,Archived,State Actor
112,2000,5,AO,Angola,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 UN national staff killed when convoy attacked.,Archived,Archived,Unknown
113,2000,5,SL,Sierra Leone,Southern,Bonthe,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,I INGO international (British) staff kidnapped and released six weeks later.,Archived,Archived,Unknown
114,2000,5,SO,Somalia,Banadir,Banadir,Mogadishu,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Unknown,Unknown,Unknown,Unknown,"1 INGO national staff shot and killed in Mogadishu, May 3.",Archived,Archived,Unknown
116,2000,6,SO,Somalia,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Bodily assault,Ambush,Unknown,Incidental,Unaffiliated,Not applicable,1 international agency international (German) staff stabbed to death in car reportedly by deranged man.,Archived,Archived,Individual
117,2000,6,IQ,Iraq,Baghdad,Unknown,Unknown,8,0,0,0,0,0,1,6,0,7,1,0,0,1,2,6,0,8,8,0,0,Shooting,Raid,Office/compound,Unknown,Unknown,Unknown,"1 UN international staff killed, 1 national killed, and 6 nationals wounded by a gunman in two-hour standoff at UN Baghdad HQ.",Archived,Archived,Unknown
115,2000,6,AO,Angola,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"1 UN national staff killed in Angola, June 10.",Archived,Archived,Unknown
118,2000,7,SO,Somalia,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic,Unknown,Unknown,"UN national staff, Dr. Salad Osoble, shot and wounded on road to Mogadishu by bandits.",Archived,Archived,Unknown
119,2000,7,CD,DR Congo,Unknown,Unknown,Unknown,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,1,0,1,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,1 INGO national and 1 international (Kenyan) wounded along with 3 other health workers (not counted here) in July 9 ambush that killed local health center director (also not counted here).,Archived,Archived,Unknown
121,2000,7,SO,Somalia,Unknown,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,Political,Non-state armed group: National,Osman Atto Militia,2 INGO international staff kidnapped and held for two months by Osman Atto's militia.,Yes,Official Report,Non-state Armed Group
120,2000,7,CO,Colombia,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,"1 INGO international (French)staff kidnapped, July 27.",Archived,Archived,Unknown
122,2000,8,AF,Afghanistan,Herat,Unknown,Unknown,8,0,0,0,0,0,7,1,0,8,0,0,0,0,7,1,0,8,8,0,0,Unknown,Ambush,Road,Political,Unknown,Unknown,7 UN-contracted national staff killed and 1 wounded in ambush near Herat.,Archived,Archived,Unknown
123,2000,8,CD,DR Congo,Tshopo,Kisangani,Kisangani,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1 UN international staff found dead in Kisangani; undetermined motivation.,Archived,Archived,Unknown
124,2000,8,GE,Georgia,Pankisi,Unknown,Unknown,0,0,3,0,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,2,0,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,"2 ICRC international staff (Italian, French) and 1 national staff kidnapped in Pankisi. All released unharmed.",Archived,Archived,Unknown
125,2000,8,ID,Indonesia,Aceh,South Aceh,Unknown,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Bodily assault,Detention,Custody,Political,Police or paramilitary,Mobile Brigade Corps (Brimod),"3 INGO national staff working in South Aceh were hospitalised after being tortured by Brimob officers, Aug 27.",Archived,Archived,State Actor
127,2000,9,GN,Guinea,Unknown,Unknown,Unknown,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,0,0,2,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,1 UN international (Togolese) staff killed and 1 international staff (Ivorian) kidnapped.,Archived,Archived,Unknown
128,2000,9,ID,Indonesia,Aceh,South Aceh,Meukek,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Detention,Custody,Political,Police or paramilitary,Mobile Brigade Corps (Brimod),1 NGO national staff beaten/tortured when detained by members of Brimob in Meukek Sub-district.,Archived,Archived,State Actor
126,2000,9,ID,Indonesia,Unknown,Unknown,Unknown,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,0,Unknown,Mob violence,Unknown,Political,Unaffiliated,Not applicable,3 UN internationals killed by mob in W. Timor.,Yes,Official Report,Individual
129,2000,11,SD,Sudan,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1 UN national staff killed.,Archived,Archived,Unknown
130,2000,12,GN,Guinea,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,Unknown,Unknown,Unknown,"1 UN national staff kidnapped and released Jan 22, 2001.",Archived,Archived,Unknown
131,2000,12,SD,Sudan,Unknown,Unknown,Unknown,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Unknown,Unknown,Incidental,State: unknown,Not applicable,1 ICRC national staff killed in aerial bombing.,Archived,Archived,State Actor
133,2000,12,BI,Burundi,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Unknown,Ambush,Road,Unknown,Unknown,Unknown,1 INGO international (British) staff killed in bus attack.,Archived,Archived,Unknown
135,2000,12,GN,Guinea,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Individual attack,Home,Unknown,Unknown,Unknown,1 INGO national staff killed (along with wife); bodies found in organization's guest house.,Archived,Archived,Unknown
134,2000,12,ID,Indonesia,Unknown,Unknown,Unknown,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,Unknown,Detention,Custody,Political,Police or paramilitary,Indonesian National Police,3 NGO national staff executed by police Dec 9.,Archived,Archived,State Actor
132,2000,12,SD,Sudan,Unknown,Unknown,Unknown,0,1,0,0,1,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Ambush,Road,Unknown,Unknown,Unknown,"2 national staff, one from an INGO and one from a national NGO, killed in ambush on Dec 20.",Archived,Archived,Unknown
137,2001,1,Unknown,Chechnya,Unknown,Unknown,Unknown,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,2,0,0,Kidnapping,Ambush,Road,Political,Unknown,Unknown,"1 INGO international staff kidnapped, Jan 9 and released Feb 4. 1 INGO international staff of another organization wounded when the kidnappers fired on convoy.",Archived,Archived,Unknown
139,2001,3,SO,Somalia,Banadir,Banadir,Mogadishu,7,3,0,0,0,0,0,0,1,1,0,0,9,9,0,0,10,10,0,0,10,Kidnapping,Raid,Office/compound,Unknown,Unknown,Unknown,"7 UN (6 international, 1 national) staff and 3 INGO international staff held hostage when gunmen stormed and ransacked the INGO's compound in Mogadishu, March 27. Five of the internationals were released within a few days. 2 more international staff (2 UN agencies) were released a few days later.",Archived,Archived,Unknown
140,2001,3,SD,Sudan,North Kordofan,Soudari,Kiechkuon,0,4,0,0,0,0,0,0,2,2,0,0,2,2,0,0,4,4,0,0,4,Kidnapping,Raid,Project site,Unknown,Non-state armed group: National,Sudan Liberation Movement/Army (SLA/AW),"Two INGO international (Kenyan) and 2 national staff kidnapped when armed rebels attacked village, March 8. The perpetrators were reportedly from the Sudan Liberation Movement, although this was not confirmed.",Archived,Archived,Non-state Armed Group
138,2001,3,CD,DR Congo,Kongo-Central,Moanda,Kimpese,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"1 UN national staff shot and killed by gunmen in ambush and stole victim's vehicle in Kimpese, March 27.",Archived,Archived,Unknown
143,2001,4,XK,Kosovo,Unknown,Unknown,Unknown,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Aerial bombardment,Unknown,Unknown,Incidental,Unknown,Unknown,"1 INGO national staff killed, 1 wounded when hit by cluster bomb.",Archived,Archived,Unknown
141,2001,4,BI,Burundi,Unknown,Unknown,Unknown,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,1,0,3,Unknown,Ambush,Road,Unknown,Unknown,Unknown,"4 UN national staff wounded when UN vehicles attacked, April 3.",Archived,Archived,Unknown
144,2001,4,Unknown,Chechnya,Unknown,Unknown,Unknown,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"1 NGO national staff killed and 1 national staff wounded after being shot in a car and later died.
",Archived,Archived,Unknown
142,2001,4,CD,DR Congo,Ituri,Bunia,Bunia (near),0,0,6,0,0,0,4,0,0,4,2,0,0,2,6,0,0,6,4,2,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,"2 ICRC international (Swiss, Colombian) and 4 national staff ambushed and killed near Bunia.",Yes,Official Report,Unknown
146,2001,5,SD,Sudan,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shelling,Ambush,Road,Unknown,Unknown,Unknown,1 ICRC international (Danish) staff killed when plane downed by projectile fired from unknown origin.,Yes,Focal Point,Unknown
147,2001,5,CM,Cameroon,Centre,Mfoundi,Yaounde,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,Bodily assault,Ambush,Road,Unknown,Unknown,Unknown,"1 IFRC international (French) staff killed after being attacked and stabbed in the chest on her way to a pharmacy to get medicine for her baby.
",Archived,Archived,Unknown
145,2001,5,MG,Madagascar,Unknown,Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown,Unknown,Unknown,"1 UN national staff shot and killed, May 8",Archived,Archived,Unknown
148,2001,5,BI,Burundi,Unknown,Unknown,Unknown,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,6,Kidnapping,Unknown,Project site,Unknown,Unknown,Unknown,"6 INGO national staff kidnapped when operating mobile clinic, May 11, later released unharmed.",Archived,Archived,Unknown
149,2001,6,BI,Burundi,Unknown,Unknown,Unknown,0,4,0,0,0,0,1,0,3,4,0,0,0,0,1,0,3,4,0,0,4,Kidnap-killing,Unknown,Unknown,Unknown,Unknown,Unknown,"1 INGO national staff killed, 3 kidnapped.",Archived,Archived,Unknown
150,2001,6,TJ,Tajikistan,Unknown,Unknown,Unknown,0,15,0,0,0,0,0,0,9,9,0,0,6,6,0,0,15,15,0,0,15,Kidnapping,Unknown,Unknown,Political,Non-state armed group: Unknown,Not applicable,"6 INGO international staff (4 Germans, 1 US, 1 Russian) and 9 national staff held hostage by militants and later released.",Archived,Archived,Non-state Armed Group
153,2001,7,FJ,Fiji,Unknown,Unknown,Unknown,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Individual attack,Home,Unknown,Unknown,Unknown,"1 IFRC worker killed at home.
",Archived,Archived,Unknown
154,2001,7,AO,Angola,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Individual attack,Home,Unknown,Host state,Provincial Organization of Volunteers of Civil Defence of Angola (OPVDCA),1 INGO national staff shot and wounded on his home compound when visiting latrine. Civil Defence responsible and arrested.,Archived,Archived,State Actor
151,2001,7,AO,Angola,Huambo (near),Unknown,Unknown,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,Unknown,Unknown,Unknown,"1 UN national staff killed in convoy ambush near Huambo, July 5.",Archived,Archived,Unknown
152,2001,7,CF,Central African Republic,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"1 UN international (French) staff killed in C.A.R., July 5.",Archived,Archived,Unknown
155,2001,7,SO,Somalia,Banadir,Banadir,Mogadishu (near),8,0,0,0,0,0,6,2,0,8,0,0,0,0,6,2,0,8,0,0,8,Shooting,Ambush,Road,Political,Non-state armed group: Subnational,Militia,"2 UN national staff wounded and 6 killed when UN relief convoy ambushed by militiamen loyal to warlord Osman Atto near Mogadishu, July 14.",Archived,Archived,Non-state Armed Group
156,2001,8,CD,DR Congo,South Kivu,Mwenga,Ruzizi Plain,0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,3,Kidnapping,Unknown,Unknown,Unknown,Non-state armed group: Subnational,Mai Mai Militia,"1 INGO international (French) staff and 2 nationals kidnapped by Mai-Mai groups on the Ruzizi Plain in eastern DRC in late August, and held for almost one week, prompting the INGO to temporarily suspend their operations in the Eastern DRC (OFDA rpt).",Archived,Archived,Non-state Armed Group
157,2001,9,SD,Sudan,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,1 INGO national staff killed in ambush.,Archived,Archived,Unknown
158,2001,9,SO,Somalia,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown,Unknown,Unknown,1 INGO national staff kidnapped on his way to work.,Archived,Archived,Unknown
159,2001,9,AO,Angola,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Landmine ,Ambush,Road,Incidental,Unknown,Unknown,One INGO national staff wounded by landmine while fixing hand pump. Resulted in amputation.,Archived,Archived,Unknown
160,2001,10,ID,Indonesia,Aceh,Bireuen,Bireuen,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Project site,Political,Unknown,Unknown,"1 IFRC national staff killed with signs of torture in Aceh.
",Archived,Archived,Unknown
161,2001,11,BI,Burundi,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Unknown,Individual attack,Unknown,Unknown,Unknown,Unknown,1 UN international (Ivoirian) staff killed.,Archived,Archived,Unknown
162,2001,12,AF,Afghanistan,Unknown,Unknown,Unknown,4,1,0,0,0,0,1,4,0,5,0,0,0,0,1,4,0,5,1,0,4,Shooting,Ambush,Unknown,Unknown,Unknown,Unknown,"3 UN national staff beaten/wounded; 1 UN (different agency) national staff shot dead, and 1 NGO national staff wounded (broken arm).",Archived,Archived,Unknown
163,2001,12,AF,Afghanistan,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Unknown,Unknown,Unknown,Unknown,1 INGO national staff killed.,Archived,Archived,Unknown
164,2001,12,PK,Pakistan,Khyber Pakhtunkhwa,Buner,"Chaman, Roghani Camp",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Mob violence,Project site,Unknown,Aid recipient,Not applicable,1 INGO national staff stoned and beaten in dispute over filling a water bladder at Rhogani Camp.,Archived,Archived,Individual
210,2002,6,Unknown,Chechnya,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Aerial bombardment,Ambush,Road,Unknown,State: unknown,Not applicable,"1 INGO national staff shot and wounded from passing helicopter at a crossroad.
",Archived,Archived,State Actor
211,2002,6,Unknown,Chechnya,Unknown,Unknown,Unknown,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,"1 INGO national staff killed by gunfire from passing military convoy.
",Archived,Archived,Unknown
